"","Country","Indicator","Sex","Time","Value"
"1164","Norway","Length of paid father-specific leave","Men",1990,0
"1165","Norway","Length of paid father-specific leave","Men",1995,4
"1166","Norway","Length of paid father-specific leave","Men",2000,4
"1167","Norway","Length of paid father-specific leave","Men",2005,5
"1168","Norway","Length of paid father-specific leave","Men",2006,6
"1169","Norway","Length of paid father-specific leave","Men",2007,6
"1170","Norway","Length of paid father-specific leave","Men",2008,6
"1171","Norway","Length of paid father-specific leave","Men",2009,10
"1172","Norway","Length of paid father-specific leave","Men",2010,10
"1173","Norway","Length of paid father-specific leave","Men",2011,12
"1174","Poland","Length of maternity leave","Women",1970,12
"1175","Poland","Length of maternity leave","Women",1975,16
"1176","Poland","Length of maternity leave","Women",1980,16
"1177","Poland","Length of maternity leave","Women",1985,16
"1178","Poland","Length of maternity leave","Women",1990,16
"1179","Poland","Length of maternity leave","Women",1995,16
"1180","Poland","Length of maternity leave","Women",2000,20
"1181","Poland","Length of maternity leave","Women",2005,16
"1182","Poland","Length of maternity leave","Women",2006,16
"1183","Poland","Length of maternity leave","Women",2007,18
"1184","Poland","Length of maternity leave","Women",2008,18
"1185","Poland","Length of maternity leave","Women",2009,20
"1186","Poland","Length of maternity leave","Women",2010,22
"1187","Poland","Length of maternity leave","Women",2011,22
"1188","Poland","Length of parental leave with job protection","Women",1970,52
"1189","Poland","Length of parental leave with job protection","Women",1975,156
"1190","Poland","Length of parental leave with job protection","Women",1980,156
"1191","Poland","Length of parental leave with job protection","Women",1985,156
"1192","Poland","Length of parental leave with job protection","Women",1990,156
"1193","Poland","Length of parental leave with job protection","Women",1995,156
"1194","Poland","Length of parental leave with job protection","Women",2000,156
"1195","Poland","Length of parental leave with job protection","Women",2005,156
"1196","Poland","Length of parental leave with job protection","Women",2006,156
"1197","Poland","Length of parental leave with job protection","Women",2007,156
"1198","Poland","Length of parental leave with job protection","Women",2008,156
"1199","Poland","Length of parental leave with job protection","Women",2009,156
"1200","Poland","Length of parental leave with job protection","Women",2010,156
"1201","Poland","Length of parental leave with job protection","Women",2011,156
"1202","Poland","Total length of paid maternity and parental leave","Women",1970,12
"1203","Poland","Total length of paid maternity and parental leave","Women",1975,16
"1204","Poland","Total length of paid maternity and parental leave","Women",1980,16
"1205","Poland","Total length of paid maternity and parental leave","Women",1985,16
"1206","Poland","Total length of paid maternity and parental leave","Women",1990,16
"1207","Poland","Total length of paid maternity and parental leave","Women",1995,16
"1208","Poland","Total length of paid maternity and parental leave","Women",2000,20
"1209","Poland","Total length of paid maternity and parental leave","Women",2005,16
"1210","Poland","Total length of paid maternity and parental leave","Women",2006,16
"1211","Poland","Total length of paid maternity and parental leave","Women",2007,18
"1212","Poland","Total length of paid maternity and parental leave","Women",2008,18
"1213","Poland","Total length of paid maternity and parental leave","Women",2009,20
"1214","Poland","Total length of paid maternity and parental leave","Women",2010,22
"1215","Poland","Total length of paid maternity and parental leave","Women",2011,22
"1216","Poland","Length of paid father-specific leave","Men",1970,0
"1217","Poland","Length of paid father-specific leave","Men",1975,0
"1218","Poland","Length of paid father-specific leave","Men",1980,0
"1219","Poland","Length of paid father-specific leave","Men",1985,0
"1220","Poland","Length of paid father-specific leave","Men",1990,0
"1221","Poland","Length of paid father-specific leave","Men",1995,0
"1222","Poland","Length of paid father-specific leave","Men",2000,0
"1223","Poland","Length of paid father-specific leave","Men",2005,0
"1224","Poland","Length of paid father-specific leave","Men",2006,0
"1225","Poland","Length of paid father-specific leave","Men",2007,0
"1226","Poland","Length of paid father-specific leave","Men",2008,0
"1227","Poland","Length of paid father-specific leave","Men",2009,0
"1228","Poland","Length of paid father-specific leave","Men",2010,1
"1229","Poland","Length of paid father-specific leave","Men",2011,1
"1230","Portugal","Length of maternity leave","Women",1970,9
"1231","Portugal","Length of maternity leave","Women",1975,9
"1232","Portugal","Length of maternity leave","Women",1980,12.9
"1233","Portugal","Length of maternity leave","Women",1985,12.9
"1234","Portugal","Length of maternity leave","Women",1990,12.9
"1235","Portugal","Length of maternity leave","Women",1995,14
"1236","Portugal","Length of maternity leave","Women",2000,17.1
"1237","Portugal","Length of maternity leave","Women",2005,17.1
"1238","Portugal","Length of maternity leave","Women",2006,17.1
"1239","Portugal","Length of maternity leave","Women",2007,17.1
"1240","Portugal","Length of maternity leave","Women",2008,17.1
"1241","Portugal","Length of maternity leave","Women",2009,6.4
"1242","Portugal","Length of maternity leave","Women",2010,6.4
"1243","Portugal","Length of maternity leave","Women",2011,6.4
"1244","Portugal","Length of parental leave with job protection","Women",1970,0
"1245","Portugal","Length of parental leave with job protection","Women",1975,0
"1246","Portugal","Length of parental leave with job protection","Women",1980,0
"1247","Portugal","Length of parental leave with job protection","Women",1985,104
"1248","Portugal","Length of parental leave with job protection","Women",1990,104
"1249","Portugal","Length of parental leave with job protection","Women",1995,104
"1250","Portugal","Length of parental leave with job protection","Women",2000,117
"1251","Portugal","Length of parental leave with job protection","Women",2005,117
"1252","Portugal","Length of parental leave with job protection","Women",2006,117
"1253","Portugal","Length of parental leave with job protection","Women",2007,117
"1254","Portugal","Length of parental leave with job protection","Women",2008,117
"1255","Portugal","Length of parental leave with job protection","Women",2009,127.7
"1256","Portugal","Length of parental leave with job protection","Women",2010,127.7
"1257","Portugal","Length of parental leave with job protection","Women",2011,127.7
"1258","Portugal","Total length of paid maternity and parental leave","Women",1970,9
"1259","Portugal","Total length of paid maternity and parental leave","Women",1975,9
"1260","Portugal","Total length of paid maternity and parental leave","Women",1980,12.9
"1261","Portugal","Total length of paid maternity and parental leave","Women",1985,12.9
"1262","Portugal","Total length of paid maternity and parental leave","Women",1990,12.9
"1263","Portugal","Total length of paid maternity and parental leave","Women",1995,14
"1264","Portugal","Total length of paid maternity and parental leave","Women",2000,17.1
"1265","Portugal","Total length of paid maternity and parental leave","Women",2005,17.1
"1266","Portugal","Total length of paid maternity and parental leave","Women",2006,17.1
"1267","Portugal","Total length of paid maternity and parental leave","Women",2007,17.1
"1268","Portugal","Total length of paid maternity and parental leave","Women",2008,17.1
"1269","Portugal","Total length of paid maternity and parental leave","Women",2009,30.1
"1270","Portugal","Total length of paid maternity and parental leave","Women",2010,30.1
"1271","Portugal","Total length of paid maternity and parental leave","Women",2011,30.1
"1272","Portugal","Length of paid father-specific leave","Men",1970,0
"1273","Portugal","Length of paid father-specific leave","Men",1975,0
"1274","Portugal","Length of paid father-specific leave","Men",1980,0
"1275","Portugal","Length of paid father-specific leave","Men",1985,0
"1276","Portugal","Length of paid father-specific leave","Men",1990,0
"1277","Portugal","Length of paid father-specific leave","Men",1995,0
"1278","Portugal","Length of paid father-specific leave","Men",2000,4
"1279","Portugal","Length of paid father-specific leave","Men",2005,4
"1280","Portugal","Length of paid father-specific leave","Men",2006,4
"1281","Portugal","Length of paid father-specific leave","Men",2007,4
"1282","Portugal","Length of paid father-specific leave","Men",2008,4
"1283","Portugal","Length of paid father-specific leave","Men",2009,21.3
"1284","Portugal","Length of paid father-specific leave","Men",2010,21.3
"1285","Portugal","Length of paid father-specific leave","Men",2011,21.3
"1286","Slovak Republic","Length of maternity leave","Women",1970,26
